0,2949770031,10
1,3537655048,100
2,1628487435,200
3,3537655048,100
4,1885614304,0
5,765429504,20
6,13674396656,70
7,2582339412,60
8,3537655048,100
9,34494746315,220
10,10286046027,260
11,3260897632,110
12,4441698331,150
13,4441698331,150
14,11764106243,120
15,765429504,20
16,2949770031,10
17,986529722117,10200
18,36052823461,1100
19,11764106243,120
20,4441698331,150
21,13674396656,70
22,458509638006,1280
23,10286046027,260
24,134039025016,2120
25,39327597452,1060
26,369278733868,850
27,3537655048,100
28,3537655048,100
29,1885614304,0
30,1885614304,0
31,2949770031,10
32,19247763461,250
33,3971979717719,6110
34,13674396656,70
35,1885614304,0
36,765429504,20
37,680892785798,390
38,1885614304,0
39,8500222243,1010
40,134039025016,2120
41,5383581867,50
42,2949770031,10
43,765429504,20
44,1885614304,0
45,369278733868,850
46,19247763461,250
47,2949770031,10
48,8500222243,1010
49,9240067198,30
50,3537655048,100
51,38705933592,560
52,11350414533,500
53,765429504,20
54,112824726566,3000
55,339758730908,11000
56,2949770031,10
57,11764106243,120
58,3537655048,100
59,1885614304,0
60,38705933592,560
61,3260897632,110
62,1885614304,0
63,259665387222,1030
64,10286046027,260
65,34494746315,220
66,34314067402,600
67,3537655048,100
68,122980189507,2500
69,1885614304,0
70,5383581867,50
71,2949770031,10
72,67236624465,1500
73,11350414533,500
74,34102944644,510
75,4441698331,150
76,146270969754,650
77,2582339412,60
78,1885614304,0
79,20973450283,210
80,2949770031,10
81,39863760094,400
82,19234380380,310
83,1885614304,0
84,39863760094,400
85,2949770031,10
86,1885614304,0
87,37049803197,1020
88,1893567473117,20000
89,2949770031,10
90,5383581867,50
91,2582339412,60
92,765429504,20
93,2949770031,10
94,20973450283,210
95,5383581867,50
96,765429504,20
97,4175983142382,51000
98,765429504,20
99,37049803197,1020
100,765429504,20
101,3537655048,100
102,1047734405032,1560
103,1885614304,0
104,5383581867,50
105,3537655048,100
106,3537655048,100
107,11922372977,520
108,1885614304,0
109,120554134441,2200
110,39863760094,400
111,78600778880,2020
112,1885614304,0
113,52795994884,2010
114,2949770031,10
115,39327597452,1060
116,9240067198,30
117,1885614304,0
118,1885614304,0
119,1885614304,0
120,1885614304,0
121,25819378898,350
122,2582339412,60
123,1885614304,0
124,8538687219,1000
125,1885614304,0
126,3260897632,110
127,61996210916,550
128,1885614304,0
129,8538687219,1000
130,13674396656,70
131,1885614304,0
132,909841768403,2370
133,2949770031,10
134,5383581867,50
135,2949770031,10
136,3537655048,100
137,5383581867,50
138,8975595592,1050
139,1885614304,0
140,34314067402,600
141,18386157315,170
142,14530233128,40
143,1113602374359,1330
144,21200776845,460
145,765429504,20
146,2582339412,60
147,2949770031,10
148,20973450283,210
149,2949770031,10
150,1885614304,0
151,2949770031,10
152,2949770031,10
153,30737834218,140
154,4441698331,150
155,3537655048,100
156,75879703066,10010
157,3537655048,100
158,559680627139,1350
159,1885614304,0
160,3260897632,110
161,5383581867,50
162,765429504,20
163,130624102565,5000
164,1885614304,0
165,2582339412,60
166,2949770031,10
167,11764106243,120
168,61996210916,550
169,5383581867,50
170,259665387222,1030
171,2949770031,10
172,1885614304,0
173,34314067402,600
174,5383581867,50
175,1885614304,0
176,162914140818,1120
177,5383581867,50
178,19247763461,250
179,91478854328,1110
180,1885614304,0
181,5383581867,50
182,5383581867,50
183,1885614304,0
184,8538687219,1000
185,511192502495,1410
186,244914936340,1510
187,26798703200,300
188,130624102565,5000
189,902870146277,13090
190,1885614304,0
191,1885614304,0
192,5383581867,50
193,508270010887,640
194,4441698331,150
195,765429504,20
196,3537655048,100
197,765429504,20
198,1885614304,0
199,190871188441,2510
200,11350414533,500
201,34102944644,510
202,14725902208,2100
203,4441698331,150
204,1885614304,0
205,5383581867,50
206,2582339412,60
207,6348937988476,20020
208,49261454946,130
209,19247763461,250
210,18386157315,170
211,13674396656,70
212,30737834218,140
213,34494746315,220
214,54847292008,410
215,1885614304,0
216,2949770031,10
217,17092333341,1200
218,5383581867,50
219,14055463839,160
220,1628487435,200
221,34241572711,320
222,3537655048,100
223,19247763461,250
224,507940478517,1550
225,3537655048,100
226,1885614304,0
227,11578213122889,25110
228,245810536596,340
229,1885614304,0
230,20973450283,210
231,3537655048,100
232,39863760094,400
233,765429504,20
234,1885614304,0
235,634410032379,5050
236,19247763461,250
237,150314863464,1040
238,2949770031,10
239,1885614304,0
240,1885614304,0
241,5383581867,50
242,54847292008,410
243,54847292008,410
244,38705933592,560
245,52795994884,2010
246,2582339412,60
247,19247763461,250
248,2582339412,60
249,21835982851,90
250,765429504,20
251,5383581867,50
252,3537655048,100
253,2949770031,10
254,1885614304,0
255,13674396656,70
256,1115171716924,5100
257,1885614304,0
258,2582339412,60
259,2949770031,10
260,1885614304,0
261,2949770031,10
262,3260897632,110
263,39863760094,400
264,4441698331,150
265,3537655048,100
266,1628487435,200
267,11764106243,120
268,1885614304,0
269,162914140818,1120
270,14530233128,40
271,2949770031,10
272,765429504,20
273,19247763461,250
274,2949770031,10
275,19247763461,250
276,8538687219,1000
277,3537655048,100
278,4441698331,150
279,228569179017,3250
280,5383581867,50
281,135130749689,180
282,11764106243,120
283,91478854328,1110
284,1628487435,200
285,20973450283,210
286,2949770031,10
287,3260897632,110
288,138384500060,710
289,537258620218,15770
290,1628487435,200
291,5383581867,50
292,765429504,20
293,2949770031,10
294,21200776845,460
295,8500222243,1010
296,1885614304,0
297,765429504,20
298,18386157315,170
299,5383581867,50
300,9240067198,30
301,34494746315,220
302,2949770031,10
303,8538687219,1000
304,20973450283,210
305,88128963598,800
306,2949770031,10
307,11350414533,500
308,5383581867,50
309,1396566278955,10510
310,765429504,20
311,1628487435,200
312,1885614304,0
313,34494746315,220
314,9470641183,270
315,765429504,20
316,8538687219,1000
317,1885614304,0
318,11764106243,120
319,13674396656,70
320,34494746315,220
321,572597277530,6000
322,1885614304,0
323,1885614304,0
324,3537655048,100
325,216863736558,1300
326,156762679121,470
327,2582339412,60
328,11922372977,520
329,13674396656,70
330,11922372977,520
331,3537655048,100
332,1885614304,0
